interaction_id,question_type,n_words,retrieved_gold_clean,t_suf_clean,phi_suf_clean,retrieved_gold_string,t_suf_string,phi_suf_string
5a863ff0554299211dda2ac6,comparison,10,True,1,0.1,False,,
5ade99235542997c77adee7f,bridge,15,True,1,0.06666666666666667,True,7,0.4666666666666667
5a8843a455429938390d3f0c,comparison,10,True,1,0.1,False,,
5a89dfcc55429946c8d6e9f0,comparison,7,True,1,0.14285714285714285,False,,
5ab5c6e55542997d4ad1f1db,bridge,15,True,2,0.13333333333333333,True,1,0.06666666666666667
5ae7313c5542991e8301cbbc,bridge,24,True,2,0.08333333333333333,True,17,0.7083333333333334
5ac31ad4554299741d48a1ee,comparison,11,True,1,0.09090909090909091,False,,
5ae0f2bf5542997b2ef7d09e,comparison,21,True,2,0.09523809523809523,True,2,0.09523809523809523
5abab36455429955dce3eed1,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5adf2d375542993344016c0d,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5ae4c35c55429913cc2044fb,bridge,24,True,8,0.3333333333333333,True,1,0.041666666666666664
5a7280925542991f9a20c4a1,comparison,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5ab6aa4c55429953192ad359,bridge,19,True,3,0.15789473684210525,True,3,0.15789473684210525
5a8bc1565542996e8ac88a0c,bridge,9,True,3,0.3333333333333333,True,3,0.3333333333333333
5a815f445542995ce29dcbec,bridge,41,True,1,0.024390243902439025,True,1,0.024390243902439025
5a8842435542994846c1ce6d,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a893fc855429951533612f0,comparison,16,True,4,0.25,True,1,0.0625
5ab9df1f554299232ef4a239,bridge,18,True,1,0.05555555555555555,True,16,0.8888888888888888
5a7914e155429974737f7973,bridge,13,True,2,0.15384615384615385,True,2,0.15384615384615385
5add23e45542992ae4cec4a1,bridge,24,True,1,0.041666666666666664,True,9,0.375
5a7df6e65542995f4f402353,comparison,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a803d695542996402f6a494,comparison,14,True,9,0.6428571428571429,True,14,1.0
5a74594a55429974ef308be1,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a807f6a5542992bc0c4a737,bridge,21,True,2,0.09523809523809523,True,1,0.047619047619047616
5a820f2f554299676cceb1ff,bridge,32,True,1,0.03125,True,1,0.03125
5ae5e852554299546bf82fb8,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5ab9b2c7554299743d22ebaf,comparison,9,True,3,0.3333333333333333,False,,
5a862b0b554299211dda2a98,bridge,14,True,3,0.21428571428571427,True,4,0.2857142857142857
5a79db655542994bb94570f4,bridge,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5a8796f75542996e4f308865,bridge,20,True,2,0.1,True,2,0.1
5ac264195542992f1f2b38a5,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5ac27afa5542990b17b153b5,bridge,16,True,1,0.0625,True,1,0.0625
5ae129115542990adbacf722,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a7736bc554299373536021b,bridge,11,True,2,0.18181818181818182,True,2,0.18181818181818182
5ae306115542992decbdcdc4,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5ab1ea0a554299340b52542a,bridge,14,True,1,0.07142857142857142,True,2,0.14285714285714285
5ab50e0a5542990594ba9cf0,bridge,15,True,2,0.13333333333333333,False,,
5ab2ce27554299545a2cfa98,bridge,13,True,3,0.23076923076923078,True,1,0.07692307692307693
5ae1443855429920d5234362,bridge,32,True,1,0.03125,True,1,0.03125
5ae201465542997f29b3c1f7,comparison,19,True,1,0.05263157894736842,True,15,0.7894736842105263
5a8ceb7a554299441c6b9f7b,bridge,21,True,1,0.047619047619047616,False,,
5add15d15542994ed6169c70,bridge,17,True,1,0.058823529411764705,True,8,0.47058823529411764
5a8aeadc55429950cd6afbe0,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a8cd6de55429941ae14df07,bridge,13,True,1,0.07692307692307693,True,10,0.7692307692307693
5a77bc9955429967ab105256,bridge,21,True,3,0.14285714285714285,True,1,0.047619047619047616
5adfff0755429925eb1afbce,bridge,8,True,1,0.125,True,1,0.125
5ab2771e554299340b5254d8,bridge,16,True,1,0.0625,True,11,0.6875
5a727a635542994cef4bc2c9,bridge,14,True,1,0.07142857142857142,True,4,0.2857142857142857
5abce87e5542993a06baf9a5,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a7da98e5542990b8f503a17,bridge,16,True,1,0.0625,True,1,0.0625
5ae0a5825542993d6555ebdf,comparison,8,True,2,0.25,False,,
5a7cff5755429907fabef09d,bridge,19,True,2,0.10526315789473684,True,1,0.05263157894736842
5abd0803554299700f9d7979,bridge,22,True,1,0.045454545454545456,True,10,0.45454545454545453
5a88e7a55542993b751ca8ca,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a773ae055429972597f14b0,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ae625935542995703ce8b2a,bridge,12,True,2,0.16666666666666666,True,2,0.16666666666666666
5ab828f25542992aa3b8c8a3,bridge,20,True,1,0.05,True,1,0.05
5abe832a55429965af743f29,bridge,27,True,1,0.037037037037037035,True,1,0.037037037037037035
5a778b1e55429949eeb29ee3,bridge,15,True,2,0.13333333333333333,True,2,0.13333333333333333
5a7c4a6455429907fabeef53,bridge,23,True,4,0.17391304347826086,True,17,0.7391304347826086
5a7e035d5542997cc2c474f6,comparison,9,True,1,0.1111111111111111,True,8,0.8888888888888888
5ade8ad95542992fa25da7b8,comparison,10,True,5,0.5,True,1,0.1
5a793d335542994bb9456fca,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ae1599155429901ffe4ae7b,comparison,8,True,4,0.5,False,,
5ab2beba554299166977408f,bridge,22,True,1,0.045454545454545456,True,4,0.18181818181818182
5ac3c0495542995ef918c215,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5a8e2147554299068b959e67,bridge,26,True,1,0.038461538461538464,True,1,0.038461538461538464
5ab5a7f45542997d4ad1f1a5,bridge,10,True,1,0.1,True,1,0.1
5ac2f6b8554299677310265f,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5a7509175542993748c897a3,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5abcce3355429965836004a5,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5add114a5542994734353826,bridge,14,True,12,0.8571428571428571,True,12,0.8571428571428571
5a73595055429901807dafd6,bridge,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5ab5062f55429942dd415fd1,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5adcd9fe5542990d50227d46,comparison,11,True,8,0.7272727272727273,True,8,0.7272727272727273
5a83c9e45542992ef85e2361,bridge,11,True,7,0.6363636363636364,False,,
5a8dbc8b554299441c6ba077,bridge,13,True,1,0.07692307692307693,False,,
5ab7209a554299110f219aba,bridge,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5ab809bb5542990e739ec7f9,bridge,14,True,7,0.5,True,7,0.5
5ae765185542995703ce8c0f,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5adfdef9554299025d62a36b,bridge,11,True,2,0.18181818181818182,True,4,0.36363636363636365
5ab98e2b5542996be202054e,bridge,16,True,3,0.1875,True,3,0.1875
5a8b058055429971feec4612,bridge,13,True,12,0.9230769230769231,True,12,0.9230769230769231
5a8f64605542992414482aaa,comparison,9,True,2,0.2222222222222222,False,,
5a824e0b554299676cceb254,bridge,15,True,1,0.06666666666666667,True,2,0.13333333333333333
5a8b051255429971feec460e,bridge,29,True,1,0.034482758620689655,True,14,0.4827586206896552
5ac235e355429951e9e684a2,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ab32fc355429969a97a80fa,comparison,8,True,1,0.125,True,1,0.125
5a8e8d665542995085b3744e,bridge,14,True,1,0.07142857142857142,True,2,0.14285714285714285
5ac4f7e955429924173fb523,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5aba5c625542994dbf0198f2,bridge,25,True,1,0.04,True,1,0.04
5a7a2dac5542990198eaf0b6,comparison,8,True,1,0.125,True,1,0.125
5ae26af3554299492dc91c1c,comparison,10,True,5,0.5,True,1,0.1
5a7f5e0455429969796c1a12,bridge,11,True,1,0.09090909090909091,False,,
5ab73de755429928e1fe383b,comparison,13,True,8,0.6153846153846154,True,12,0.9230769230769231
5a84afdc5542991dd0999d81,bridge,14,True,6,0.42857142857142855,True,11,0.7857142857142857
5a7dc2185542990b8f503a7b,bridge,18,True,4,0.2222222222222222,True,13,0.7222222222222222
5ab48f245542990594ba9c66,comparison,11,True,2,0.18181818181818182,False,,
5a8f43795542997ba9cb3204,bridge,8,True,2,0.25,True,1,0.125
5a875b755542996e4f308796,bridge,15,True,1,0.06666666666666667,False,,
5ab31fea554299194fa9356a,bridge,10,True,1,0.1,True,1,0.1
5a7503945542996c70cfae76,bridge,26,True,1,0.038461538461538464,True,1,0.038461538461538464
5ae60484554299546bf8301a,bridge,16,True,1,0.0625,False,,
5ae80f73554299540e5a5722,bridge,22,True,1,0.045454545454545456,True,1,0.045454545454545456
5ab5df4c5542997d4ad1f218,bridge,19,True,3,0.15789473684210525,True,12,0.631578947368421
5ae165aa5542997b2ef7d1d1,comparison,14,True,2,0.14285714285714285,True,1,0.07142857142857142
5a8b027e55429950cd6afc45,bridge,20,True,2,0.1,True,19,0.95
5a7fd95d5542992e7d278dc5,bridge,15,True,3,0.2,True,3,0.2
5a7a3bed5542996c55b2dd45,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a83938c5542993344746049,bridge,41,True,22,0.5365853658536586,True,22,0.5365853658536586
5a7354e35542994cef4bc55b,bridge,15,True,5,0.3333333333333333,False,,
5a72644b5542997f8278399a,bridge,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5a7c5de155429935c91b5179,bridge,23,True,1,0.043478260869565216,True,5,0.21739130434782608
5a73672b5542991f29ee2de7,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5ac4e07e5542996feb3fe95c,bridge,22,True,2,0.09090909090909091,True,7,0.3181818181818182
5a8aad0d5542992d82986f55,bridge,16,True,2,0.125,True,5,0.3125
5ac4db1d554299076e296e1a,bridge,13,True,6,0.46153846153846156,True,6,0.46153846153846156
5a80b35c5542992bc0c4a7b8,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5ab2118055429970612095b8,bridge,6,True,2,0.3333333333333333,True,6,1.0
5adfba9555429942ec259b1e,bridge,21,True,1,0.047619047619047616,True,17,0.8095238095238095
5a7b895c5542997c3ec97206,bridge,16,True,1,0.0625,True,2,0.125
5a72334755429971e9dc934c,bridge,16,True,1,0.0625,True,10,0.625
5ab720685542993667793f44,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ab9339f554299131ca422bb,bridge,10,True,2,0.2,True,2,0.2
5ae2c509554299492dc91c68,bridge,8,False,,,False,,
5a8341c255429954d2e2ec6e,bridge,14,True,4,0.2857142857142857,True,11,0.7857142857142857
5a7f44a65542992e7d278cd7,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a887293554299206df2b273,bridge,7,True,1,0.14285714285714285,True,3,0.42857142857142855
5a74bdce55429929fddd84e1,comparison,8,True,1,0.125,True,1,0.125
5abd81ff5542993062266cb3,comparison,16,True,1,0.0625,True,12,0.75
5a7b4d765542995eb53be8fe,bridge,25,True,9,0.36,True,9,0.36
5ade662155429975fa854ebd,bridge,9,True,1,0.1111111111111111,False,,
5ae629215542995703ce8b34,bridge,13,True,2,0.15384615384615385,True,2,0.15384615384615385
5a89e0ec5542992e4fca8427,bridge,13,True,1,0.07692307692307693,True,9,0.6923076923076923
5a90945755429933b8a2056c,bridge,14,True,1,0.07142857142857142,True,5,0.35714285714285715
5a8335d95542993344745ff1,comparison,11,True,1,0.09090909090909091,False,,
5ac1a6a85542994ab5c67db6,bridge,26,True,1,0.038461538461538464,True,1,0.038461538461538464
5a8b46925542995d1e6f133c,bridge,9,True,4,0.4444444444444444,True,4,0.4444444444444444
5ae444b55542996836b02c63,bridge,16,True,1,0.0625,True,1,0.0625
5a8ba45b554299240d9c2051,bridge,12,True,1,0.08333333333333333,True,4,0.3333333333333333
5ac3adc35542995ef918c1e2,comparison,10,True,1,0.1,True,1,0.1
5add74b95542992ae4cec56f,comparison,6,True,2,0.3333333333333333,False,,
5ab6b6fd5542995eadef006b,comparison,12,True,2,0.16666666666666666,True,2,0.16666666666666666
5ae3e1e95542994393b9e78b,bridge,16,True,1,0.0625,True,13,0.8125
5abc87a8554299114383a13e,bridge,22,True,1,0.045454545454545456,True,1,0.045454545454545456
5a7ba4765542995eb53be976,bridge,20,True,1,0.05,True,1,0.05
5a7b1a82554299042af8f6cf,bridge,20,True,1,0.05,True,1,0.05
5ae37e6e5542992f92d822e0,bridge,22,True,1,0.045454545454545456,True,3,0.13636363636363635
5ae7ae9a5542993210983ef2,bridge,16,True,2,0.125,True,1,0.0625
5ac082535542992a796ded2f,comparison,8,True,1,0.125,True,1,0.125
5add6f975542992200553b18,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a88d6df554299206df2b377,bridge,14,True,2,0.14285714285714285,True,2,0.14285714285714285
5ab2909a5542993be8fa994f,bridge,18,True,1,0.05555555555555555,True,12,0.6666666666666666
5ae083b75542993d6555eb85,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5ae6dd745542996d980e7ca0,bridge,20,True,2,0.1,True,2,0.1
5a8dacf2554299068b959d91,bridge,10,True,9,0.9,False,,
5adcfdc555429947343537f4,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a7a616355429941d65f25f7,bridge,18,True,1,0.05555555555555555,False,,
5a7ce7b755429909bec76872,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5a8dd9d25542995a26add420,comparison,11,True,2,0.18181818181818182,True,2,0.18181818181818182
5ac4f12d55429924173fb4f6,comparison,6,True,3,0.5,False,,
5a8ad59355429950cd6afba4,bridge,21,True,2,0.09523809523809523,True,2,0.09523809523809523
5ae1b53b5542997283cd2255,bridge,19,True,2,0.10526315789473684,True,2,0.10526315789473684
5ae526c455429908b6326529,bridge,13,True,4,0.3076923076923077,True,4,0.3076923076923077
5a7e32905542991319bc943b,bridge,16,True,1,0.0625,True,1,0.0625
5ae8202255429952e35eaa3a,bridge,13,True,2,0.15384615384615385,True,2,0.15384615384615385
5a81df7d55429926c1cdadaa,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5ac372195542995ef918c194,bridge,24,True,2,0.08333333333333333,True,2,0.08333333333333333
5a7133fa5542994082a3e660,bridge,15,True,6,0.4,True,14,0.9333333333333333
5ae61ac355429929b0807ac6,bridge,21,True,1,0.047619047619047616,True,2,0.09523809523809523
5a78c69e55429974737f787c,comparison,9,True,3,0.3333333333333333,True,1,0.1111111111111111
5a8b86645542997f31a41d62,bridge,20,True,4,0.2,True,4,0.2
5a807b44554299485f59860a,bridge,13,True,1,0.07692307692307693,True,2,0.15384615384615385
5ae3ffba5542995dadf242b2,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ae0111e55429906c02daabc,bridge,18,True,1,0.05555555555555555,True,18,1.0
5a777fd655429949eeb29e93,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5ae70f4c5542991bbc9761b2,bridge,16,True,2,0.125,True,1,0.0625
5addc7e35542997545bbbdbe,bridge,26,True,1,0.038461538461538464,True,13,0.5
5ae73ddb554299572ea5478d,bridge,20,True,1,0.05,True,1,0.05
5a7c22bb554299683c1c62d3,comparison,13,True,2,0.15384615384615385,False,,
5a74e9c255429974ef308c93,bridge,14,True,4,0.2857142857142857,True,8,0.5714285714285714
5a8dde01554299653c1aa159,bridge,13,True,1,0.07692307692307693,True,5,0.38461538461538464
5abce1af554299114383a178,bridge,16,True,1,0.0625,True,1,0.0625
5a8257fa55429940e5e1a866,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a72830e5542994cef4bc2f9,bridge,10,True,1,0.1,True,1,0.1
5a8de5d55542995085b3734d,comparison,11,True,2,0.18181818181818182,True,2,0.18181818181818182
5ade895955429975fa854ef5,bridge,16,True,1,0.0625,True,1,0.0625
5a7ecae055429934daa2fc6a,comparison,8,True,1,0.125,False,,
5adfa12c554299025d62a301,comparison,8,True,2,0.25,False,,
5ae5bcbd55429960a22e0324,bridge,11,True,8,0.7272727272727273,True,1,0.09090909090909091
5a899f4955429946c8d6e971,bridge,9,True,4,0.4444444444444444,True,4,0.4444444444444444
5ae14def55429901ffe4ae4a,comparison,11,True,3,0.2727272727272727,False,,
5adf21bc5542993344016bf4,bridge,17,True,1,0.058823529411764705,True,2,0.11764705882352941
5a77e9c055429949eeb29fa6,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ac19eb35542994ab5c67da3,bridge,17,True,1,0.058823529411764705,True,11,0.6470588235294118
5a7f89c75542994857a76775,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5ab6a3a3554299710c8d1f0d,bridge,19,True,1,0.05263157894736842,True,4,0.21052631578947367
5ac3295d5542995ef918c14d,bridge,23,True,2,0.08695652173913043,True,2,0.08695652173913043
5add6b595542992200553b0c,bridge,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5ae212c9554299495565d9de,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5adcf20f5542994ed6169c2c,bridge,18,True,3,0.16666666666666666,True,3,0.16666666666666666
5ae2ff2055429928c4239598,bridge,25,True,18,0.72,True,18,0.72
5ac55e835542993e66e82375,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5a7b9f1f554299294a54aa2a,comparison,11,True,2,0.18181818181818182,True,2,0.18181818181818182
5ab596d95542992aa134a371,comparison,8,True,1,0.125,True,1,0.125
5adf32165542993344016c15,comparison,14,True,10,0.7142857142857143,True,2,0.14285714285714285
5ae20427554299234fd04397,bridge,16,True,1,0.0625,True,1,0.0625
5a7fa48c5542994857a7679a,bridge,32,True,1,0.03125,True,1,0.03125
5ab677e2554299110f219a13,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a7d2b535542995f4f402224,comparison,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5ae720e9554299572ea54715,bridge,16,True,1,0.0625,True,2,0.125
5a8393665542990548d0b1ea,comparison,8,True,1,0.125,False,,
5a84c01e5542991dd0999dd6,bridge,15,True,1,0.06666666666666667,False,,
5abca6375542993a06baf946,bridge,19,False,,,False,,
5ae7f41c5542997ec2727701,bridge,23,True,2,0.08695652173913043,True,4,0.17391304347826086
5ac4fbe255429924173fb53b,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a7744e45542993569682d37,comparison,10,True,3,0.3,True,5,0.5
5ae455d45542996836b02c7b,bridge,13,True,1,0.07692307692307693,False,,
5a8f13d55542997ba9cb31c9,bridge,29,True,1,0.034482758620689655,True,1,0.034482758620689655
5ab809195542991d3222380f,comparison,9,True,2,0.2222222222222222,True,2,0.2222222222222222
5a8ee7c95542990e94052bb1,bridge,26,True,2,0.07692307692307693,True,2,0.07692307692307693
5abea7c25542990832d3a068,bridge,15,True,1,0.06666666666666667,True,15,1.0
5a7172105542994082a3e837,bridge,15,True,4,0.26666666666666666,True,4,0.26666666666666666
5ac3c264554299204fd21e37,bridge,16,True,1,0.0625,True,3,0.1875
5a7542425542996c70cfaecc,comparison,10,True,1,0.1,True,1,0.1
5a8e4e7855429917b4a5bd92,comparison,11,True,1,0.09090909090909091,False,,
5ade89d855429975fa854ef7,bridge,26,True,2,0.07692307692307693,True,2,0.07692307692307693
5a7636fb55429976ec32bd79,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5adc0d2955429947ff1738e6,comparison,8,True,1,0.125,False,,
5a81d1f0554299676cceb0ee,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5adfa22655429942ec259ac4,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5abaa32655429955dce3eeaa,bridge,14,True,1,0.07142857142857142,True,4,0.2857142857142857
5ac4f04e5542995c82c4ad81,bridge,16,True,6,0.375,True,3,0.1875
5ab2d65e554299545a2cfabe,bridge,21,True,2,0.09523809523809523,True,2,0.09523809523809523
5ab6c1da554299710c8d1f4c,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a76c98855429972597f13d0,bridge,13,True,3,0.23076923076923078,True,1,0.07692307692307693
5ae537895542990ba0bbb234,bridge,10,True,7,0.7,False,,
5abc00ff5542993f40c73c41,bridge,12,True,9,0.75,False,,
5adcf48e5542992c1e3a24d4,bridge,11,True,3,0.2727272727272727,True,8,0.7272727272727273
5ae2d59755429928c42394ec,comparison,12,True,9,0.75,True,9,0.75
5a8ac87d55429970aeb7031d,bridge,13,True,2,0.15384615384615385,True,3,0.23076923076923078
5adf123f5542995ec70e8f63,bridge,15,True,1,0.06666666666666667,True,2,0.13333333333333333
5a8d8abf5542994ba4e3dca1,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5ae4988655429970de88d9c1,comparison,11,False,,,False,,
5aba9db7554299232ef4a361,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5a83c9445542992ef85e2360,bridge,17,True,2,0.11764705882352941,True,15,0.8823529411764706
5ae56a3f5542992663a4f1f4,bridge,19,True,2,0.10526315789473684,True,2,0.10526315789473684
5adf5e285542992d7e9f9323,bridge,35,True,4,0.11428571428571428,True,4,0.11428571428571428
5a839cb9554299123d8c2169,comparison,15,True,6,0.4,True,6,0.4
5ae04a2755429924de1b7091,comparison,10,True,2,0.2,False,,
5a859a0c5542992a431d1b69,comparison,12,True,1,0.08333333333333333,False,,
5ade02d05542997545bbbe0d,bridge,25,True,1,0.04,True,6,0.24
5abd001d5542993a06baf9f2,bridge,22,True,2,0.09090909090909091,True,1,0.045454545454545456
5ae5a3bb55429960a22e0314,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5a86ec9f55429960ec39b6d7,comparison,7,True,2,0.2857142857142857,True,2,0.2857142857142857
5a8ee3a755429917b4a5be02,bridge,24,True,1,0.041666666666666664,True,16,0.6666666666666666
5a74397055429974ef308bbe,bridge,21,True,2,0.09523809523809523,False,,
5a82360055429903bc27ba46,bridge,31,True,4,0.12903225806451613,True,25,0.8064516129032258
5ab94bc2554299743d22eacf,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5ac131575542994d76dccdb6,bridge,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5a75a76b5542992db9473697,comparison,12,True,3,0.25,True,1,0.08333333333333333
5adc2ae5554299438c868d64,comparison,6,True,1,0.16666666666666666,False,,
5ab52bd1554299637185c4ee,comparison,11,True,1,0.09090909090909091,False,,
5abd2af955429933744ab74b,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a7bcd68554299294a54aaf0,comparison,10,True,1,0.1,True,1,0.1
5a8cefc155429941ae14df55,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a76334c5542994ccc918710,bridge,16,True,2,0.125,True,2,0.125
5a8c5d3f554299585d9e3675,comparison,9,True,3,0.3333333333333333,True,3,0.3333333333333333
5ae02b6c55429924de1b7044,comparison,8,True,2,0.25,True,1,0.125
5a88982155429938390d3f81,bridge,28,True,10,0.35714285714285715,True,24,0.8571428571428571
5ade3b925542992fa25da70a,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5ac23f98554299636651994b,bridge,10,True,1,0.1,False,,
5a7cfb2755429907fabef084,bridge,10,True,5,0.5,True,2,0.2
5ae471fa55429970de88d965,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5abec66b5542997ec76fd360,bridge,10,True,1,0.1,False,,
5a8e5a635542990e94052ae4,bridge,16,True,1,0.0625,True,1,0.0625
5a80db5055429938b6142218,bridge,24,True,4,0.16666666666666666,True,1,0.041666666666666664
5ac308135542990b17b154f4,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5add3aaa5542992ae4cec500,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a7622d75542994ccc9186f1,comparison,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5a8f03855542997ba9cb3186,bridge,21,True,1,0.047619047619047616,True,17,0.8095238095238095
5a74be7a55429929fddd84e4,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5abd580855429924427fcfb8,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5a88940055429938390d3f7b,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a7bacf35542997c3ec9724b,comparison,10,True,1,0.1,True,1,0.1
5ab93781554299131ca422c7,bridge,9,True,6,0.6666666666666666,True,6,0.6666666666666666
5a87100655429960ec39b71e,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a80abd15542996402f6a5e0,bridge,13,True,5,0.38461538461538464,True,13,1.0
5a7ca55b55429907fabeefe0,bridge,16,True,1,0.0625,True,1,0.0625
5a8cc602554299653c1aa11a,comparison,11,True,1,0.09090909090909091,False,,
5ab941c2554299743d22ea88,bridge,15,True,1,0.06666666666666667,True,3,0.2
5add47bf5542992200553a7f,comparison,10,True,2,0.2,False,,
5abd13b655429924427fceea,bridge,26,True,2,0.07692307692307693,True,1,0.038461538461538464
5abffa095542990832d3a1de,bridge,18,True,2,0.1111111111111111,True,2,0.1111111111111111
5a7c02c45542996dd594b880,bridge,15,True,1,0.06666666666666667,False,,
5a74512b55429974ef308bd5,bridge,16,True,1,0.0625,True,1,0.0625
5ae7c2dc5542994a481bbdd3,bridge,23,True,1,0.043478260869565216,True,20,0.8695652173913043
5ae22895554299495565da0c,bridge,16,True,1,0.0625,True,1,0.0625
5aba67c255429955dce3ee10,comparison,11,True,2,0.18181818181818182,True,2,0.18181818181818182
5ae1fd8a5542994d89d5b2ee,comparison,22,True,5,0.22727272727272727,False,,
5a8a6b625542996c9b8d5ed9,bridge,24,True,2,0.08333333333333333,True,2,0.08333333333333333
5a90b2175542990a984936ae,comparison,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ae14cf05542990adbacf742,bridge,10,True,1,0.1,True,3,0.3
5add23d05542994734353871,comparison,13,True,2,0.15384615384615385,True,2,0.15384615384615385
5a7f1ad155429934daa2fce2,bridge,15,True,1,0.06666666666666667,True,10,0.6666666666666666
5a7fb90655429969796c1b34,bridge,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5ab531e55542990594ba9d24,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5a886b7555429938390d3f4d,bridge,10,True,2,0.2,True,1,0.1
5abee4ff5542993fe9a41d7d,bridge,15,True,1,0.06666666666666667,False,,
5adbfffb5542994650320c39,bridge,15,True,2,0.13333333333333333,True,2,0.13333333333333333
5a7b63eb55429931da12ca7e,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ab3abe9554299753aec597e,bridge,17,True,1,0.058823529411764705,True,3,0.17647058823529413
5a87144155429960ec39b72b,bridge,26,True,1,0.038461538461538464,True,1,0.038461538461538464
5ae497595542995ad6573db7,comparison,6,True,2,0.3333333333333333,True,1,0.16666666666666666
5a72a47d55429901807daf1f,bridge,11,True,1,0.09090909090909091,True,8,0.7272727272727273
5ac05e035542992a796decf7,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5ac1725c5542994d76dcce2c,bridge,23,True,1,0.043478260869565216,True,5,0.21739130434782608
5adec4695542992fa25da83a,bridge,18,True,2,0.1111111111111111,True,2,0.1111111111111111
5a8a32d65542992d82986ef4,bridge,16,True,3,0.1875,True,1,0.0625
