interaction_id,domain,question_type,static_or_dynamic,n_words,n_passages,groundable,retrieved_gold,t_sc,phi_sc,t_suf,phi_suf,volatility
3324c914-f4e9-406a-976f-f964e01cae2a,sports,false_premise,fast-changing,8,35,False,False,6,0.75,,,0
2aa174aa-8f25-483d-a3db-ce38098ee190,sports,aggregation,static,15,66,False,False,15,1.0,,,7
d061f0f9-ea1c-4162-88f9-a5dc7e301c2f,sports,set,slow-changing,26,131,False,False,16,0.6154,,,0
67a1ef25-0e22-4224-a90e-f9fc9374a479,movie,multi-hop,static,20,81,False,False,15,0.75,,,2
2f53677d-c983-4cca-858d-f5c65292a21c,sports,comparison,static,12,73,False,False,11,0.9167,,,0
e4953aa2-ee3a-40ac-93ba-70209e4c708f,sports,false_premise,fast-changing,11,92,False,False,9,0.8182,,,0
6c3635ed-6c08-4277-9e1a-34125cbd440f,movie,simple,static,13,306,True,True,13,1.0,1,0.0769,2
dc595f4a-5e0f-4986-8f9b-cee168a61d5b,sports,simple_w_condition,static,9,70,False,False,7,0.7778,,,0
b95ca165-385c-4710-a5b1-a94d76c99870,open,simple,slow-changing,8,378,False,False,8,1.0,,,0
e942bf6d-a230-4c16-a24b-4c5b7104ae41,sports,simple,slow-changing,7,101,True,True,4,0.5714,1,0.1429,0
dbc50943-8a77-45ff-8e82-d0dfb901f83c,open,set,slow-changing,7,192,False,False,6,0.8571,,,0
a0a6b261-f31a-4458-ab83-4df21383fe29,open,aggregation,slow-changing,18,400,False,False,18,1.0,,,0
f3355ee3-7fc1-4305-8ca5-e75098c0d1d5,movie,simple,static,8,57,True,True,7,0.875,4,0.5,0
b0343db5-2516-45a6-8bf1-69c8e4d7f03f,finance,simple_w_condition,slow-changing,9,124,True,True,9,1.0,8,0.8889,0
470ed1c7-8a71-4c0c-9be8-bb1fe82ce59f,open,multi-hop,static,9,295,False,False,9,1.0,,,0
cc213c46-17b3-4dba-b178-b91cc718c086,finance,comparison,real-time,8,76,False,False,6,0.75,,,0
5bddfbdc-bb0c-4f0a-a5ca-28c0e8d0ac8d,finance,simple,real-time,9,67,True,True,9,1.0,9,1.0,3
61d2ecf4-d32f-4504-8ce4-14ec81214ee7,sports,simple_w_condition,fast-changing,16,64,True,False,14,0.875,,,0
72c035ef-196c-48e3-923f-459b9965608a,finance,multi-hop,real-time,12,291,False,False,7,0.5833,,,0
14eabb9a-2070-4309-9536-7353378272a4,sports,comparison,static,10,172,False,False,10,1.0,,,0
573ac6fa-3db0-425a-967c-f267a6852dd2,music,simple,static,11,96,True,True,11,1.0,1,0.0909,0
85a6d2ea-ff55-4d97-a7c1-7a26649136e6,music,aggregation,slow-changing,9,224,False,False,7,0.7778,,,0
723023bc-f7ac-4b16-9e14-e664ffcdd860,sports,false_premise,fast-changing,12,192,False,False,12,1.0,,,0
2118bc07-be93-4f0c-a5b7-f6556b4c99bc,music,false_premise,static,10,318,False,False,9,0.9,,,0
5576b912-c1cf-40ec-bac6-a817d14e95c7,movie,simple,static,11,133,False,False,5,0.4545,,,0
6a743971-824e-40c3-a37a-9151b95791d1,sports,false_premise,slow-changing,9,93,False,False,9,1.0,,,0
51823757-dcd1-45a6-90e0-74828db179d2,movie,simple,static,9,381,True,True,7,0.7778,3,0.3333,0
ff5018f5-af73-470a-8470-654f4464b418,sports,simple_w_condition,slow-changing,19,46,False,False,18,0.9474,,,10
adea74b3-41bf-411c-a6a2-217986c3020c,finance,aggregation,static,14,75,True,True,8,0.5714,2,0.1429,0
36511aad-0872-48e2-bf62-a0a9865350c4,music,simple,static,10,123,False,False,9,0.9,,,0
05b6bfd4-e39f-456a-a299-30f677ea6441,sports,comparison,static,15,51,True,True,14,0.9333,1,0.0667,0
e6eba802-dce9-40d8-ad24-185cac455ab7,finance,aggregation,static,6,280,False,False,4,0.6667,,,0
9ca34900-f5c2-444c-b85f-55c05d83a358,sports,aggregation,slow-changing,10,400,False,False,10,1.0,,,2
fe41f664-da88-45c9-aed6-507327f130c8,music,simple,slow-changing,9,190,True,True,9,1.0,4,0.4444,0
e2a1bb5b-c274-4c7a-8fbf-734bbe86d3c6,finance,false_premise,fast-changing,18,80,True,True,18,1.0,2,0.1111,7
ee1422c9-66d2-4aa6-a2aa-7e0bdba9cc1e,music,aggregation,static,15,251,True,True,15,1.0,12,0.8,0
db0b6c39-603a-4c35-9491-d12c8dfd4443,open,aggregation,slow-changing,15,115,False,False,15,1.0,,,0
ab54a7be-395b-4de1-9bfd-28bc0ee76d4f,open,false_premise,static,10,187,False,False,9,0.9,,,0
9112fbd0-5af9-4e18-b0d5-77a1941c30ad,movie,simple,static,16,82,True,True,12,0.75,13,0.8125,0
9059b522-02f5-4722-994a-02945b7b63d9,open,simple_w_condition,static,10,159,True,True,7,0.7,1,0.1,0
33470d0f-5fd6-447a-ba20-0f569f535ceb,finance,simple,real-time,11,40,False,False,8,0.7273,,,0
1a1005cb-07f6-4a64-97e7-4760cde1884a,movie,simple,slow-changing,7,304,True,True,7,1.0,1,0.1429,2
ef0024d7-1524-4fd3-9881-a45139082e8e,movie,comparison,static,16,49,False,False,13,0.8125,,,0
1432c6b2-640a-4b67-9a48-3f4b02331d47,movie,simple,static,7,162,False,False,7,1.0,,,0
5110a6f8-ccbc-4814-9dde-c9aaf903a41f,movie,multi-hop,static,9,68,False,False,9,1.0,,,0
c4f62d39-f289-4ab5-9ca7-92e3606f76da,finance,simple_w_condition,static,9,79,False,False,9,1.0,,,0
adb9f611-679e-4dfe-b0c9-72ae2092b79f,movie,simple,static,16,278,True,True,16,1.0,4,0.25,0
19f80068-0e2a-4edc-9170-444f563af8a5,music,multi-hop,fast-changing,9,107,False,False,9,1.0,,,3
3e90651b-cfdb-4bf7-8023-8dc3b1e5ea68,movie,simple,static,14,132,True,False,14,1.0,,,0
3edb9509-f750-4d3a-9250-bb1b346da5bc,music,simple,static,7,36,True,True,7,1.0,1,0.1429,0
3aeef680-8762-41b4-aa25-565b73362cfa,music,aggregation,slow-changing,16,400,True,True,16,1.0,1,0.0625,0
7821dc79-dc9c-4775-b516-789153e6c98e,finance,comparison,real-time,9,154,False,False,7,0.7778,,,0
55e4c2a0-0183-47e7-8f6b-245e353587f4,open,comparison,static,10,77,False,False,7,0.7,,,0
f1a36002-5c29-461d-a3eb-94b86f7f2ee1,open,false_premise,static,10,60,False,False,10,1.0,,,0
f7e3ef64-b77f-421f-aa32-12e11e02710d,movie,simple,static,6,339,True,True,6,1.0,2,0.3333,0
e7277d7f-560a-4100-adb7-2b67d93d7f20,sports,set,fast-changing,9,83,False,False,9,1.0,,,0
752acb9a-9e1f-4b04-a189-5fba601c869b,open,comparison,slow-changing,7,52,False,False,6,0.8571,,,0
0534010a-d780-4a3a-8c33-d7ec11f06185,movie,comparison,static,13,87,True,True,12,0.9231,1,0.0769,0
8144ee4c-4f77-409d-a901-a46d88ba4b48,finance,comparison,fast-changing,9,60,False,False,3,0.3333,,,0
b09d8f4f-6ec7-48b0-991a-612968794dd6,sports,false_premise,fast-changing,11,59,False,False,2,0.1818,,,0
54e1bf7a-b5f6-461e-9e7f-54d2df3e2266,finance,simple_w_condition,fast-changing,13,82,True,True,3,0.2308,1,0.0769,0
7bdad1f0-278c-4bde-bd03-44ce2c78c7b9,sports,simple,slow-changing,9,181,True,True,9,1.0,5,0.5556,0
27d21faa-dc57-458d-a126-847b1748e4c0,sports,simple_w_condition,slow-changing,20,127,False,False,20,1.0,,,5
2d5f94d1-3189-403d-9085-a54213c9c299,open,simple_w_condition,static,21,80,False,False,21,1.0,,,4
6edb7b74-8531-4d4b-bbad-da345e3f708d,finance,comparison,fast-changing,15,51,False,False,15,1.0,,,0
7b8abfe5-ce52-418d-9d04-37a79c659f17,finance,simple,real-time,10,154,False,False,8,0.8,,,0
617dd3d8-d93e-4262-bb68-0e901e556812,finance,simple,real-time,8,58,False,False,8,1.0,,,3
da48e9e3-f71b-498d-af6b-d0d53dd6930a,movie,simple,static,12,88,True,True,12,1.0,6,0.5,0
294bc587-4511-4770-a666-dcee5065df46,sports,aggregation,static,17,168,True,True,15,0.8824,1,0.0588,0
10cf3d8b-028f-4667-a5a4-780ce57892c0,music,false_premise,static,13,400,False,False,13,1.0,,,0
e832ba4e-e8ba-40d9-a004-4c6418cdcf95,open,aggregation,slow-changing,19,73,False,False,12,0.6316,,,0
9d0cfe92-ce58-41d4-884e-95db9f8953bf,sports,post-processing,fast-changing,15,54,False,False,14,0.9333,,,0
a05a3d52-d9fb-439d-adb7-e179aed35546,finance,comparison,static,16,83,False,False,16,1.0,,,0
3f211927-2421-4752-8cf2-d13d5396b816,finance,simple,real-time,13,110,False,False,9,0.6923,,,0
00ecae9f-afc9-488a-b665-c8b0548fc118,open,aggregation,slow-changing,21,48,False,False,21,1.0,,,0
f85a68c7-2762-4143-b5ec-c2cf7c391caa,sports,aggregation,static,8,58,True,False,8,1.0,,,2
4a2ce78b-4781-49f8-baa2-1627a88ca48b,open,aggregation,static,15,89,False,False,15,1.0,,,0
b3c1b63a-6978-4ab4-b581-1e4e385c1188,finance,simple,fast-changing,9,77,True,False,6,0.6667,,,2
3883e51d-67c5-47c7-9983-7c751f03de3b,sports,simple_w_condition,fast-changing,13,288,False,False,9,0.6923,,,0
79e43ec7-73fe-4e37-a379-a7e8eb394f18,music,simple_w_condition,static,16,48,False,False,16,1.0,,,2
e9a15655-bcfa-4c78-a42f-54978f7341eb,finance,simple_w_condition,static,13,129,False,False,13,1.0,,,0
904dffae-8332-4647-83e2-cff8f3c859c6,finance,simple,real-time,4,146,True,True,3,0.75,1,0.25,0
08e48056-1191-42d4-a5d0-0d39acce629a,finance,simple_w_condition,static,21,143,False,False,20,0.9524,,,0
8d54e262-5c08-48e2-966c-c45845287c07,finance,comparison,fast-changing,17,215,False,False,17,1.0,,,0
3ddb4d94-6614-4709-9b6a-f17de8be89db,movie,set,static,8,82,False,False,8,1.0,,,0
597efdb0-92dc-4b0b-895d-4561550e195f,open,aggregation,slow-changing,22,35,False,False,22,1.0,,,4
bb7e1694-7792-479c-ab69-802baf48e720,movie,simple,static,14,184,True,True,7,0.5,4,0.2857,0
d6d9ccce-7776-496c-831b-1cad0191a3b2,music,set,static,9,225,False,False,9,1.0,,,0
8f8b7207-3e87-41b5-9928-b43112b7f7ba,music,post-processing,static,19,127,False,False,19,1.0,,,0
528ad580-4462-45f6-a152-d783d80069eb,movie,simple,static,14,103,False,False,14,1.0,,,0
25506021-2a89-4455-a918-61b061e7b260,open,post-processing,static,14,81,False,False,14,1.0,,,5
71bef4b2-8b68-45ce-b974-c45a10d614a1,open,aggregation,static,8,185,True,False,8,1.0,,,0
1bfdd090-647b-4939-bb52-a2625e64d34f,finance,set,slow-changing,7,30,False,False,7,1.0,,,0
da3842b0-0c28-4592-bba6-b138fa77e57e,sports,simple_w_condition,static,8,204,True,True,8,1.0,1,0.125,0
220cb79d-94e9-449f-937b-31c4bbeec3b8,music,multi-hop,fast-changing,10,400,False,False,6,0.6,,,0
708ef364-17f8-49ad-a8d8-3211632ec17b,movie,simple,static,14,147,True,False,9,0.6429,,,0
54e76db2-8a33-4372-9e36-a89d7eec96d9,open,comparison,static,19,93,True,True,19,1.0,1,0.0526,0
20f54812-d66f-44a4-92a3-38fd52708f63,finance,post-processing,static,15,133,False,False,11,0.7333,,,2
dad08b92-d379-4130-98e7-fa0195c99348,open,simple_w_condition,static,10,345,True,True,10,1.0,1,0.1,0
b2541d0d-d31c-4ecb-8b79-2c1acbc056ac,finance,multi-hop,slow-changing,13,85,True,True,12,0.9231,1,0.0769,3
4ca9d981-33b8-4778-98f5-32b2eb1e4458,open,simple_w_condition,static,9,134,True,True,9,1.0,3,0.3333,0
38d37245-a3f6-4e0a-aae3-0e43c1ddea5a,music,simple_w_condition,static,16,167,False,False,13,0.8125,,,0
bebd3b75-933f-41cc-9406-387093c90bd4,open,comparison,slow-changing,9,95,True,True,5,0.5556,2,0.2222,0
3c255def-50af-4129-9285-710c99047121,finance,comparison,fast-changing,6,65,True,True,4,0.6667,1,0.1667,0
db078969-dcfd-4bd3-8d07-ee8ceceebafd,open,multi-hop,static,10,80,False,False,4,0.4,,,0
4c630315-7b78-4a18-a219-64920851643d,movie,simple,static,11,246,True,True,11,1.0,1,0.0909,0
c21e2aa1-2987-4ddb-848f-f21c83ea272c,sports,aggregation,slow-changing,14,325,False,False,14,1.0,,,0
990cad7d-b16e-48fe-ba34-fd3dfc197c34,finance,simple,real-time,7,64,False,False,6,0.8571,,,0
30a16b31-e7a8-4c9a-81ef-08133e9ea795,open,multi-hop,static,18,115,False,False,18,1.0,,,0
cb739056-b215-4c9e-8a3a-e7542ccc62a3,sports,false_premise,fast-changing,7,97,False,False,4,0.5714,,,0
a8406efb-d25a-488b-a233-b029bd4b22ef,sports,simple_w_condition,fast-changing,14,97,True,True,14,1.0,1,0.0714,4
8ca0e9d0-74df-47cb-89e9-611a12f428aa,finance,aggregation,static,10,152,True,True,9,0.9,2,0.2,0
fb88f9d9-068b-4c7f-b9fb-8aa45910059c,sports,false_premise,static,13,251,False,False,12,0.9231,,,2
aaaab7df-4fa8-48fb-a665-92e69517402d,movie,post-processing,static,15,242,False,False,14,0.9333,,,0
d1bdf321-a031-4329-be12-91e37192fa77,finance,simple,real-time,11,76,False,False,11,1.0,,,3
3f2e079f-7e7e-42f5-afdd-769827463a34,open,false_premise,static,13,400,False,False,13,1.0,,,3
335b4c36-4fa6-42c1-bca4-77dca23e478b,movie,simple,slow-changing,9,182,True,True,8,0.8889,3,0.3333,0
442591ae-b010-40d9-bfb9-0254275780c6,finance,simple,real-time,13,66,False,False,13,1.0,,,0
c4f20606-fa1b-4afa-93a9-14843befbf71,finance,comparison,real-time,10,101,False,False,10,1.0,,,0
26d7521f-9052-4794-ba8c-1626b19e370a,finance,simple,real-time,15,79,False,False,12,0.8,,,0
4a83eae1-0f46-4504-9894-7c6a3f7d798f,movie,simple,static,9,342,True,True,8,0.8889,2,0.2222,0
18574fd2-dcc3-4a59-9eda-a0e720af9376,open,comparison,static,11,73,True,True,11,1.0,1,0.0909,0
70363424-fd3d-4ab6-a221-c7c2a7e1688f,finance,simple_w_condition,static,9,129,False,False,7,0.7778,,,0
333f237c-7a51-4937-baa9-44648cba1643,music,aggregation,slow-changing,12,250,False,False,10,0.8333,,,0
9874ccfa-6195-44ed-944d-8d9a33da061d,sports,false_premise,static,14,21,False,False,14,1.0,,,0
b2df77ab-0ae9-42a7-802b-29dbd32357f9,finance,aggregation,slow-changing,32,130,False,False,29,0.9062,,,0
685089ff-6a6e-4d7d-bc9b-47fec22c0481,sports,comparison,static,7,159,True,True,7,1.0,2,0.2857,0
3523e3e3-c429-4fb0-a3ab-759342739131,finance,simple,real-time,8,159,False,False,8,1.0,,,0
4bc68379-b1eb-46b1-8504-1d5aa799871c,movie,false_premise,static,11,75,False,False,11,1.0,,,0
280d60d1-f2be-4895-ae73-29461c8f1b35,sports,multi-hop,static,19,222,False,False,5,0.2632,,,0
723daaef-a799-493c-94c9-1b76bbb8f79c,open,comparison,slow-changing,12,57,True,True,5,0.4167,2,0.1667,0
b6690015-054f-4f6f-859a-bc5644dbbfc3,movie,set,slow-changing,8,64,False,False,8,1.0,,,0
e23a69f8-6c97-4fef-ae42-15ea01b20cf7,finance,post-processing,fast-changing,13,71,False,False,7,0.5385,,,0
e585c691-ead8-4017-a3f8-effa3efd8627,movie,comparison,slow-changing,13,136,False,False,13,1.0,,,0
7d3c55cc-ef1a-423e-896a-8c1330954ecd,open,simple_w_condition,slow-changing,15,345,False,False,15,1.0,,,0
19472e27-6abe-40cb-8610-5e4291d20791,finance,set,slow-changing,14,67,False,False,14,1.0,,,0
1da86af4-161f-45c9-abca-45d2b344a028,movie,simple,static,20,361,True,True,20,1.0,3,0.15,4
eb9c2f22-90a3-42c3-bc12-728deff37e21,music,simple_w_condition,static,9,400,False,False,5,0.5556,,,0
9e21b13b-0196-430a-8425-7803c5c85c3b,movie,simple,static,21,207,True,False,17,0.8095,,,0
fb87cc65-b742-4875-88d4-cb6b374c7416,finance,simple,real-time,13,77,False,False,13,1.0,,,0
e554740c-201a-4280-a644-d43523a97103,sports,multi-hop,slow-changing,6,104,True,True,5,0.8333,1,0.1667,0
6bdc76f2-6075-45ad-af56-1444a86d14d4,sports,simple_w_condition,fast-changing,8,181,True,False,5,0.625,,,2
844dbcdf-f1cf-4ab4-8c9e-1ff9aca020b9,movie,simple,static,12,394,True,False,12,1.0,,,4
b69a7394-0b2a-4ebf-a723-676a623600bb,open,post-processing,static,13,130,True,True,12,0.9231,9,0.6923,0
e9e45c2a-0ede-41e7-9ceb-90538d7d826c,sports,set,static,8,282,False,False,6,0.75,,,0
e1685144-072d-498c-a0bf-d2ca9ad939fa,music,multi-hop,static,9,368,False,False,7,0.7778,,,0
a230e17c-b0a8-40cc-91f0-caf18cf90b97,finance,simple_w_condition,static,16,82,False,False,16,1.0,,,0
e3331f43-2b38-4bfe-8616-fce976c272fe,sports,aggregation,slow-changing,12,400,False,False,11,0.9167,,,0
8617a58c-73c6-4751-9a6e-4b6333b75afe,movie,aggregation,static,19,280,True,True,15,0.7895,2,0.1053,0
b87aa578-d977-40f3-b96d-8ebba8aa3910,sports,multi-hop,static,13,116,False,False,9,0.6923,,,0
4be4a317-47bb-482b-9d92-00a49cc658ea,open,simple,slow-changing,6,78,False,False,3,0.5,,,0
86e55278-6dfb-4b60-b14b-3f74ec7ff30d,movie,simple,static,14,74,True,True,4,0.2857,2,0.1429,0
7d696cbd-0123-4d37-9a47-d862cf418170,movie,simple,static,8,198,True,True,8,1.0,1,0.125,0
f52e352a-bc11-413a-90f4-3e9b46e3b6ce,finance,simple,real-time,10,42,False,False,10,1.0,,,0
f9e50a8d-12ae-4674-b804-3f1b4fcd171a,finance,simple,real-time,11,34,False,False,5,0.4545,,,2
8001fbf8-541b-426a-8132-3a2fb7182deb,sports,comparison,static,14,36,True,True,10,0.7143,2,0.1429,0
182772fe-c27b-42b2-a105-383b5bff8917,movie,set,slow-changing,7,221,False,False,7,1.0,,,0
265c07b7-8195-481a-bea7-56a74742beae,finance,multi-hop,real-time,12,97,False,False,11,0.9167,,,0
456d5fe1-02eb-4eec-b1b6-86da8e407234,finance,comparison,slow-changing,11,83,True,True,11,1.0,2,0.1818,0
f9436dc7-d13f-410d-a98e-6230281ed52a,finance,simple,real-time,9,49,False,False,9,1.0,,,2
18959f0d-8c9c-4755-9000-f4e26d364c84,finance,post-processing,static,19,287,False,False,17,0.8947,,,0
b3580a6c-8ee0-4473-9c17-ac06b8358b90,movie,simple,static,13,233,True,True,13,1.0,4,0.3077,0
f6b77ab0-e80d-4334-b53d-1f471a928406,sports,aggregation,fast-changing,11,88,True,True,11,1.0,2,0.1818,0
83905844-df04-472f-b940-5f3498771380,sports,simple_w_condition,slow-changing,15,233,True,True,8,0.5333,8,0.5333,0
f54ea00b-4719-47b1-b355-135b2502648f,sports,simple_w_condition,slow-changing,20,118,False,False,20,1.0,,,0
735b8f30-3e0b-488f-a541-e4980aeabade,finance,simple,real-time,13,129,True,False,13,1.0,,,0
dfcf8fe0-1a40-4b37-acaa-face34802db2,sports,false_premise,slow-changing,14,400,True,True,10,0.7143,2,0.1429,0
c798b289-f253-444b-b393-75a9f1c0c306,movie,simple,static,11,145,True,True,4,0.3636,4,0.3636,2
6ffd040c-b9d2-4e64-b8d6-4bd2bea20af4,movie,aggregation,static,12,83,True,True,12,1.0,1,0.0833,0
67616e0e-2edb-47c1-a4a2-0bdb35df9334,finance,simple,real-time,13,41,False,False,13,1.0,,,0
72132e34-777b-44fa-a449-660ea8e5516e,finance,simple,real-time,13,67,False,False,7,0.5385,,,0
6cab38d7-3b41-4e18-8d6c-9c3dee73563a,finance,simple,static,7,104,False,False,7,1.0,,,2
d09c74cc-aa5b-407f-a57b-34c8c96f7234,open,simple,static,5,88,False,False,4,0.8,,,0
41dea43b-d187-4844-b33a-a46e3879dd96,movie,multi-hop,static,12,38,False,False,12,1.0,,,2
10b956b5-c7f8-4392-a9a5-8f2a5958daab,finance,simple,real-time,10,126,False,False,8,0.8,,,0
4fb1ce55-0ecb-400c-8846-a68d4f1bcf34,open,false_premise,slow-changing,10,106,False,False,7,0.7,,,0
de9069af-f171-4603-a8c5-7cdcc4152294,open,set,static,9,68,False,False,5,0.5556,,,0
f9585f9e-2c90-46e5-b5a6-0de3c7e56789,movie,simple,static,11,143,False,False,9,0.8182,,,3
ecf9fd5e-92bb-472e-b227-36921b0ef99c,open,aggregation,static,8,132,False,False,6,0.75,,,0
ae2fc858-fdd7-4530-984b-a6dd7c1f6f92,sports,simple_w_condition,static,19,101,False,False,10,0.5263,,,0
e8115034-6b8a-49a4-b969-93dff3cb88d2,finance,false_premise,fast-changing,16,190,False,False,15,0.9375,,,4
10efc2cc-bcc7-4128-9d30-3f86ab125c74,finance,simple,real-time,15,45,True,True,7,0.4667,9,0.6,0
4965a083-a358-4ce5-8a0a-7d4b6a59b4f8,finance,false_premise,slow-changing,10,400,False,False,10,1.0,,,0
6ac5446b-fb69-4116-b5a7-21146750b231,open,set,slow-changing,12,145,False,False,12,1.0,,,2
c5523b54-3fd4-4557-a2b2-a0c9e908f7a2,movie,comparison,static,12,196,False,False,6,0.5,,,0
55fcbdcc-62c2-4e33-a558-fb0cab44bda2,sports,false_premise,static,10,75,False,False,10,1.0,,,0
64f1e8cc-9929-49e4-af12-f500d258549e,finance,simple_w_condition,static,14,82,False,False,14,1.0,,,0
98fb7a12-ca27-467a-9721-c653aef70f1d,finance,post-processing,slow-changing,10,181,True,True,10,1.0,2,0.2,0
7e4272f0-7416-4af1-82e8-0c0c4390e00d,finance,false_premise,fast-changing,14,110,False,False,11,0.7857,,,3
bd5f23c0-0127-4209-b93b-96a014e92dbb,finance,simple,real-time,8,84,False,False,8,1.0,,,0
fbb5d144-d63c-4497-bbbb-98bcfd905429,music,false_premise,static,12,121,False,False,12,1.0,,,0
dc7006ee-cf6f-499d-a660-21e0b45a205c,movie,aggregation,slow-changing,7,55,True,True,6,0.8571,5,0.7143,0
4c49a599-ea53-4749-a26a-3c203bab063e,finance,comparison,slow-changing,9,57,True,True,9,1.0,5,0.5556,2
249f3e3f-b42c-45c4-bd59-cb82da716a18,music,simple_w_condition,static,9,78,False,False,9,1.0,,,2
6a3a0484-ffd2-4b57-8e1b-32b84962ee2f,movie,simple,static,15,170,False,False,9,0.6,,,0
db3ccddc-48fd-48b5-a38b-f80ee364e893,movie,aggregation,slow-changing,15,127,False,False,15,1.0,,,2
bc36567b-741b-46cd-a6fd-87050230fa53,music,simple,static,9,341,False,False,9,1.0,,,2
0c48df36-669a-4d3d-8cf2-f4bf16b6b700,sports,simple_w_condition,slow-changing,10,204,False,False,4,0.4,,,0
e113e7ce-1425-4537-b11a-e6b046eb2e05,music,set,static,17,182,False,False,17,1.0,,,0
337abef5-ef5c-49b4-8599-88303a3bb390,open,aggregation,slow-changing,6,343,True,True,5,0.8333,3,0.5,0
d9d614b1-76e2-49f8-a3a8-2b6ffacc4dca,music,false_premise,static,9,97,False,False,5,0.5556,,,0
cedf9254-965f-409e-9bf2-c15b9d1a2295,movie,simple,static,11,125,True,True,11,1.0,1,0.0909,0
e87f1f69-b6f8-417d-adef-8d3f596c5559,movie,simple,static,12,125,False,False,12,1.0,,,0
10a85abb-b0cc-4565-b576-8dd9595cadff,open,set,static,11,202,False,False,11,1.0,,,2
8b8b0853-f030-4c22-902f-99d261bfd11c,movie,comparison,static,9,87,False,False,9,1.0,,,0
2b26da89-6f9e-49d9-8d25-e75528ae297d,open,set,static,10,104,False,False,5,0.5,,,0
acd9c5bd-6d2d-4607-8e6c-e012ff0ee2e6,finance,simple_w_condition,static,12,103,False,False,12,1.0,,,0
03e1923a-ef68-4d20-b064-ef7996831b17,finance,simple,real-time,9,123,False,False,9,1.0,,,0
520cf206-a6b7-4d78-b6ea-d052f673b3d6,movie,simple,static,19,214,True,False,19,1.0,,,0
113aa5a5-64aa-4803-9e01-5cbb472a3472,open,simple,static,9,136,True,True,6,0.6667,2,0.2222,0
9558e70e-d6bb-4679-92cf-5e3de86dd348,sports,set,static,7,105,False,False,7,1.0,,,0
25119807-e54a-43cc-8cb3-5a8f7faa88ff,sports,simple_w_condition,static,7,156,True,True,3,0.4286,3,0.4286,0
1aa7b091-efe3-4a77-914c-3106cbd40b50,movie,simple,static,10,53,True,True,7,0.7,9,0.9,0
6f1067a0-c778-4a7b-9705-fe658f0c1b34,finance,multi-hop,real-time,10,254,True,False,10,1.0,,,2
24cf9a37-ab43-41dc-aee6-84ea5152ae6e,movie,simple_w_condition,static,9,164,False,False,4,0.4444,,,0
8d95a981-66b1-4bd9-9713-9e3b43375afc,movie,comparison,static,14,65,False,False,14,1.0,,,0
3912e70f-5985-4aab-813d-15d50aaa0df3,finance,simple,real-time,8,91,True,True,7,0.875,4,0.5,0
1638f232-833c-4a56-b6c8-81985760e973,movie,simple_w_condition,static,16,384,True,True,15,0.9375,3,0.1875,0
059ecf07-0a35-4b66-a4f7-8e74d292c877,movie,aggregation,static,9,56,False,False,9,1.0,,,2
53e50e7b-7ba0-4227-9467-ff14e401c8fb,music,false_premise,static,10,143,False,False,6,0.6,,,0
fb5c53a7-867f-433e-b223-0064dc25f6d0,finance,simple,real-time,10,106,True,True,10,1.0,1,0.1,0
60084fd7-1889-4194-aab9-38ad898dfcf3,sports,multi-hop,slow-changing,12,95,False,False,12,1.0,,,0
f28b3ed9-2b47-4135-9e61-c4ba2a9f4a24,music,aggregation,slow-changing,10,67,False,False,6,0.6,,,0
d3632bc3-62d2-417c-a319-dfd8bfce0a1d,finance,simple_w_condition,static,16,130,False,False,16,1.0,,,0
b321cd5a-165f-4bf0-b379-d880077bca1b,finance,comparison,static,13,203,False,False,12,0.9231,,,0
c52292a9-8d5b-4fa5-9d15-752c1c95d7e5,open,post-processing,fast-changing,17,62,False,False,16,0.9412,,,0
89dc9f26-6fba-4c99-854e-5258ff48d18e,finance,simple,real-time,12,93,True,False,9,0.75,,,0
ce964eba-ae7c-4d29-83ad-4e9a5a25286a,sports,false_premise,fast-changing,16,99,False,False,10,0.625,,,0
d2914f48-310d-4cca-a842-f0647eb9ada6,sports,simple_w_condition,fast-changing,13,49,False,False,7,0.5385,,,0
c30c1d3c-7273-4a0b-a129-0708b2ffa5b7,movie,comparison,static,13,162,False,False,12,0.9231,,,0
c9c2b1c6-ffdc-46a6-b27f-c93d567103b6,movie,set,slow-changing,8,77,False,False,8,1.0,,,0
ae615559-8a96-4b42-84ce-72f2669a1268,open,multi-hop,static,12,70,False,False,12,1.0,,,2
5dfd6314-6001-463e-8f0c-f61a61c69013,open,comparison,static,13,150,True,True,13,1.0,4,0.3077,0
fe0020e6-9d28-46df-a1d7-0e6317a68ae3,music,comparison,slow-changing,18,93,False,False,18,1.0,,,0
7a2fa3f0-f3e8-452c-8c4d-4ac8ee39613e,open,false_premise,static,11,112,False,False,4,0.3636,,,0
16e777af-b6a2-4b0d-b792-110f21544752,music,comparison,static,13,84,True,True,11,0.8462,1,0.0769,0
5d1298c9-53ce-454e-afbe-47b13cb39de9,open,false_premise,static,14,99,False,False,7,0.5,,,2
90d8f146-3a13-4929-8c51-baea3b388553,movie,post-processing,fast-changing,15,400,False,False,14,0.9333,,,0
20118715-0753-4804-8d7f-066e13ecaeaa,movie,false_premise,static,18,93,False,False,16,0.8889,,,0
96315b04-36ac-42c0-abec-2f3564ca4e04,movie,simple,static,16,243,True,False,16,1.0,,,2
af9bae38-e57e-44be-8dee-60a6b514af47,open,comparison,static,8,220,False,False,6,0.75,,,0
132e5137-94f8-49eb-8177-3445f57a6fb1,movie,simple,static,15,150,True,False,10,0.6667,,,0
