interaction_id,question_type,domain,retrieved_gold,n_words,t,t_suf,t_sc,top1_stable_streak,top1_changed,named_entity_detected,words_since_first_ne,question_word_type,label,label_sc
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,1,,2,1,0,0,0,how,,0
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,2,,2,1,1,0,0,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,3,,2,2,0,0,0,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,4,,2,3,0,0,0,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,5,,2,4,0,1,0,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,6,,2,5,0,1,1,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,7,,2,6,0,1,2,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,8,,2,7,0,1,3,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,9,,2,8,0,1,4,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,10,,2,9,0,1,5,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,11,,2,10,0,1,6,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,12,,2,11,0,1,7,how,,1
a7a2e2d2-2582-48e8-952a-8919489a4105,false_premise,sports,False,13,13,,2,12,0,1,8,how,,1
9ba408bd-d5d8-4be5-a0c1-cd3e33502a00,simple,finance,False,4,1,,4,1,0,0,0,other,,0
9ba408bd-d5d8-4be5-a0c1-cd3e33502a00,simple,finance,False,4,2,,4,1,1,1,0,other,,0
9ba408bd-d5d8-4be5-a0c1-cd3e33502a00,simple,finance,False,4,3,,4,2,0,1,1,other,,0
9ba408bd-d5d8-4be5-a0c1-cd3e33502a00,simple,finance,False,4,4,,4,1,1,1,2,other,,1
71d21093-0a3f-403a-8c54-a222cc220957,simple,open,False,7,1,,1,1,0,0,0,how,,1
71d21093-0a3f-403a-8c54-a222cc220957,simple,open,False,7,2,,1,2,0,0,0,how,,1
71d21093-0a3f-403a-8c54-a222cc220957,simple,open,False,7,3,,1,3,0,0,0,how,,1
71d21093-0a3f-403a-8c54-a222cc220957,simple,open,False,7,4,,1,4,0,1,0,how,,1
71d21093-0a3f-403a-8c54-a222cc220957,simple,open,False,7,5,,1,5,0,1,1,how,,1
71d21093-0a3f-403a-8c54-a222cc220957,simple,open,False,7,6,,1,6,0,1,2,how,,1
71d21093-0a3f-403a-8c54-a222cc220957,simple,open,False,7,7,,1,7,0,1,3,how,,1
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,1,,9,1,0,0,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,2,,9,1,1,0,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,3,,9,2,0,0,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,4,,9,3,0,0,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,5,,9,4,0,0,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,6,,9,5,0,0,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,7,,9,6,0,0,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,8,,9,7,0,1,0,who,,0
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,set,music,False,9,9,,9,1,1,1,1,who,,1
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,1,1,13,1,0,0,0,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,2,1,13,2,0,0,0,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,3,1,13,3,0,0,0,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,4,1,13,4,0,0,0,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,5,1,13,5,0,0,0,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,6,1,13,1,1,1,0,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,7,1,13,2,0,1,1,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,8,1,13,3,0,1,2,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,9,1,13,4,0,1,3,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,10,1,13,5,0,1,4,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,11,1,13,6,0,1,5,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,12,1,13,7,0,1,6,how,1,0
bf7642ff-2a80-42a8-8226-8c98af290172,aggregation,sports,True,13,13,1,13,1,1,1,7,how,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,1,5,5,1,0,0,0,what,0,0
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,2,5,5,2,0,0,0,what,0,0
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,3,5,5,3,0,0,0,what,0,0
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,4,5,5,4,0,0,0,what,0,0
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,5,5,5,1,1,0,0,what,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,6,5,5,2,0,0,0,what,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,7,5,5,3,0,0,0,what,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,8,5,5,4,0,0,0,what,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,9,5,5,5,0,0,0,what,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,10,5,5,6,0,1,0,what,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,11,5,5,7,0,1,1,what,1,1
a4f19bc0-6766-4263-ae76-78e301a33c12,simple_w_condition,open,True,12,12,5,5,8,0,1,2,what,1,1
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,1,,12,1,0,0,0,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,2,,12,1,1,0,0,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,3,,12,2,0,0,0,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,4,,12,3,0,0,0,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,5,,12,1,1,0,0,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,6,,12,1,1,1,0,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,7,,12,2,0,1,1,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,8,,12,1,1,1,2,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,9,,12,2,0,1,3,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,10,,12,3,0,1,4,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,11,,12,1,1,1,5,which,,0
f7ba942f-9c37-40a3-8622-6498331d3603,multi-hop,finance,False,12,12,,12,1,1,1,6,which,,1
4d7426e1-9c69-45c3-9843-f072542f3e82,simple,open,True,7,1,1,7,1,0,0,0,what,1,0
4d7426e1-9c69-45c3-9843-f072542f3e82,simple,open,True,7,2,1,7,2,0,0,0,what,1,0
4d7426e1-9c69-45c3-9843-f072542f3e82,simple,open,True,7,3,1,7,3,0,0,0,what,1,0
4d7426e1-9c69-45c3-9843-f072542f3e82,simple,open,True,7,4,1,7,1,1,0,0,what,1,0
4d7426e1-9c69-45c3-9843-f072542f3e82,simple,open,True,7,5,1,7,2,0,0,0,what,1,0
4d7426e1-9c69-45c3-9843-f072542f3e82,simple,open,True,7,6,1,7,1,1,0,0,what,1,0
4d7426e1-9c69-45c3-9843-f072542f3e82,simple,open,True,7,7,1,7,1,1,1,0,what,1,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,1,,3,1,0,0,0,how,,0
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,2,,3,1,1,0,0,how,,0
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,3,,3,1,1,0,0,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,4,,3,2,0,0,0,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,5,,3,3,0,1,0,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,6,,3,4,0,1,1,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,7,,3,5,0,1,2,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,8,,3,6,0,1,3,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,9,,3,7,0,1,4,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,10,,3,8,0,1,5,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,11,,3,9,0,1,6,how,,1
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,false_premise,sports,False,12,12,,3,10,0,1,7,how,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,1,,7,1,0,0,0,who,,0
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,2,,7,1,1,0,0,who,,0
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,3,,7,2,0,0,0,who,,0
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,4,,7,3,0,0,0,who,,0
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,5,,7,1,1,0,0,who,,0
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,6,,7,2,0,0,0,who,,0
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,7,,7,1,1,0,0,who,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,8,,7,2,0,0,0,who,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,9,,7,3,0,0,0,who,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,10,,7,4,0,0,0,who,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,11,,7,5,0,0,0,who,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,12,,7,6,0,0,0,who,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,13,,7,7,0,1,0,who,,1
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,multi-hop,sports,False,14,14,,7,8,0,1,1,who,,1
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,1,,13,1,0,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,2,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,3,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,4,,13,2,0,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,5,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,6,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,7,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,8,,13,2,0,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,9,,13,3,0,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,10,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,11,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,12,,13,1,1,0,0,other,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,simple,movie,False,13,13,,13,1,1,0,0,other,,1
ab8983bf-fbb9-4af4-81f6-29354185696a,aggregation,music,False,7,1,,2,1,0,0,0,how,,0
ab8983bf-fbb9-4af4-81f6-29354185696a,aggregation,music,False,7,2,,2,1,1,0,0,how,,1
ab8983bf-fbb9-4af4-81f6-29354185696a,aggregation,music,False,7,3,,2,2,0,0,0,how,,1
ab8983bf-fbb9-4af4-81f6-29354185696a,aggregation,music,False,7,4,,2,3,0,0,0,how,,1
ab8983bf-fbb9-4af4-81f6-29354185696a,aggregation,music,False,7,5,,2,4,0,0,0,how,,1
ab8983bf-fbb9-4af4-81f6-29354185696a,aggregation,music,False,7,6,,2,5,0,0,0,how,,1
ab8983bf-fbb9-4af4-81f6-29354185696a,aggregation,music,False,7,7,,2,6,0,0,0,how,,1
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,1,,7,1,0,0,0,who,,0
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,2,,7,1,1,0,0,who,,0
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,3,,7,1,1,0,0,who,,0
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,4,,7,2,0,1,0,who,,0
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,5,,7,3,0,1,1,who,,0
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,6,,7,4,0,1,2,who,,0
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,7,,7,1,1,1,3,who,,1
088e4793-67cf-4b77-86ab-b591969ce954,set,open,False,8,8,,7,2,0,1,4,who,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,1,,7,1,0,0,0,what,,0
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,2,,7,1,1,0,0,what,,0
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,3,,7,2,0,0,0,what,,0
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,4,,7,1,1,0,0,what,,0
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,5,,7,2,0,0,0,what,,0
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,6,,7,3,0,0,0,what,,0
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,7,,7,1,1,0,0,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,8,,7,2,0,0,0,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,9,,7,3,0,0,0,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,10,,7,4,0,0,0,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,11,,7,5,0,0,0,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,12,,7,6,0,0,0,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,13,,7,7,0,1,0,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,14,,7,8,0,1,1,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,15,,7,9,0,1,2,what,,1
3a21b967-f973-419a-8fb0-810e77abbee3,simple,finance,False,16,16,,7,10,0,1,3,what,,1
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,1,,13,1,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,2,,13,1,1,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,3,,13,2,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,4,,13,1,1,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,5,,13,2,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,6,,13,1,1,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,7,,13,2,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,8,,13,3,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,9,,13,4,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,10,,13,5,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,11,,13,6,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,12,,13,7,0,0,0,how,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,13,,13,1,1,0,0,how,,1
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,14,,13,2,0,0,0,how,,1
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,15,,13,3,0,0,0,how,,1
72ad5b4e-caba-4666-a9be-c46c56c72436,simple,movie,False,16,16,,13,4,0,0,0,how,,1
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,1,,15,1,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,2,,15,1,1,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,3,,15,1,1,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,4,,15,2,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,5,,15,1,1,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,6,,15,2,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,7,,15,3,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,8,,15,4,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,9,,15,5,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,10,,15,6,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,11,,15,7,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,12,,15,8,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,13,,15,9,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,14,,15,10,0,0,0,how,,0
260c5d09-cec1-4792-8438-c5317ae74891,simple,finance,False,15,15,,15,1,1,0,0,how,,1
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,1,,12,1,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,2,,12,1,1,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,3,,12,1,1,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,4,,12,2,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,5,,12,3,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,6,,12,4,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,7,,12,5,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,8,,12,6,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,9,,12,7,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,10,,12,8,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,11,,12,9,0,0,0,how,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,false_premise,sports,False,12,12,,12,1,1,0,0,how,,1
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,1,,10,1,0,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,2,,10,1,1,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,3,,10,1,1,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,4,,10,1,1,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,5,,10,1,1,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,6,,10,1,1,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,7,,10,1,1,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,8,,10,2,0,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,9,,10,3,0,0,0,how,,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,10,,10,1,1,0,0,how,,1
563fe6f5-75ac-46c1-875a-64e60b04c7ab,simple,movie,False,11,11,,10,2,0,0,0,how,,1
46a73b2b-3c88-4db3-bf18-055861ea8974,simple_w_condition,sports,False,7,1,,5,1,0,0,0,who,,0
46a73b2b-3c88-4db3-bf18-055861ea8974,simple_w_condition,sports,False,7,2,,5,1,1,0,0,who,,0
46a73b2b-3c88-4db3-bf18-055861ea8974,simple_w_condition,sports,False,7,3,,5,1,1,1,0,who,,0
46a73b2b-3c88-4db3-bf18-055861ea8974,simple_w_condition,sports,False,7,4,,5,2,0,1,1,who,,0
46a73b2b-3c88-4db3-bf18-055861ea8974,simple_w_condition,sports,False,7,5,,5,1,1,1,2,who,,1
46a73b2b-3c88-4db3-bf18-055861ea8974,simple_w_condition,sports,False,7,6,,5,2,0,1,3,who,,1
46a73b2b-3c88-4db3-bf18-055861ea8974,simple_w_condition,sports,False,7,7,,5,3,0,1,4,who,,1
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,1,,13,1,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,2,,13,1,1,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,3,,13,2,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,4,,13,3,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,5,,13,4,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,6,,13,5,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,7,,13,6,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,8,,13,1,1,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,9,,13,2,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,10,,13,1,1,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,11,,13,2,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,12,,13,3,0,0,0,which,,0
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,13,,13,1,1,0,0,which,,1
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,14,,13,2,0,0,0,which,,1
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,15,,13,3,0,0,0,which,,1
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,16,,13,4,0,0,0,which,,1
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,17,,13,5,0,0,0,which,,1
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,18,,13,6,0,0,0,which,,1
960af973-1515-4d8f-8ce8-83c66cef0735,comparison,movie,False,19,19,,13,7,0,0,0,which,,1
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,1,,4,1,0,0,0,how,,0
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,2,,4,1,1,0,0,how,,0
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,3,,4,1,1,0,0,how,,0
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,4,,4,1,1,0,0,how,,1
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,5,,4,2,0,0,0,how,,1
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,6,,4,3,0,0,0,how,,1
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,7,,4,4,0,0,0,how,,1
072d3845-d4b5-44a5-b4f3-e92006dcd072,simple,finance,False,8,8,,4,5,0,1,0,how,,1
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,1,1,12,1,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,2,1,12,2,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,3,1,12,1,1,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,4,1,12,2,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,5,1,12,3,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,6,1,12,1,1,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,7,1,12,2,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,8,1,12,3,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,9,1,12,4,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,10,1,12,5,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,11,1,12,6,0,0,0,what,1,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,simple_w_condition,sports,True,15,12,1,12,1,1,0,0,what,1,1
